,State,County,Municipality/City,Data Year,ActivityProducedBy,Point of Measurement,Data Reliability,Location,Study ID,Residential Breakout (tons),Commercial Breakout (tons),Institutional Breakout (tons),Industrial Breakout (tons),C&D Breakout (tons),Other Generator Breakout (tons),Other Generator Notes,State-Level,County-Level,Municipality/City-Level,Recycling Includes Composting,Compost,Exports,Imports,Landfill,MRF,Other,Other- AD,Other- Incinerator,Total Disposal,Total Disposed,Total Recycling,WTE
6026,Minnesota,Clay,,2007,Unspecified,Unspecified,1.0,27027,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,3030.0
6027,Minnesota,Clay,,2008,Unspecified,Unspecified,1.0,27027,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,2926.0
6028,Minnesota,Clay,,2009,Unspecified,Unspecified,1.0,27027,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,2508.0
6029,Minnesota,Clay,,2010,Unspecified,Unspecified,1.0,27027,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,2496.0
6030,Minnesota,Clay,,2011,Unspecified,Unspecified,1.0,27027,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,2724.0
6031,Minnesota,Clay,,2012,Unspecified,Unspecified,1.0,27027,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,2508.0
6032,Minnesota,Clay,,2013,Unspecified,Unspecified,1.0,27027,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,3060.0
6033,Minnesota,Clay,,2014,Unspecified,Unspecified,1.0,27027,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,3128.0
6034,Minnesota,Clay,,2015,Unspecified,Unspecified,1.0,27027,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,4309.0
6035,Minnesota,Clay,,2016,Unspecified,Unspecified,1.0,27027,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,4494.0
6036,Minnesota,Clay,,2017,Unspecified,Unspecified,1.0,27027,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,3456.0
6037,Minnesota,Clay,,2018,Unspecified,Unspecified,1.0,27027,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,3257.0
6038,Minnesota,Clay,,2019,Unspecified,Unspecified,1.0,27027,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,3029.0
6039,Minnesota,Clay,,2020,Unspecified,Unspecified,1.0,27027,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,3173.0
6040,Minnesota,Clay,,2021,Unspecified,Unspecified,1.0,27027,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,3133.0
6041,Minnesota,Clay,,2022,Unspecified,Unspecified,1.0,27027,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,3134.0
6042,Minnesota,Cook,,2000,Unspecified,Unspecified,1.0,27031,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,3211.0,0.0,0.0,,,0.0,,0.0,0.0
6043,Minnesota,Cook,,2001,Unspecified,Unspecified,1.0,27031,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,3339.0,0.0,0.0,,,0.0,,0.0,0.0
6044,Minnesota,Cook,,2002,Unspecified,Unspecified,1.0,27031,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,3399.0,0.0,0.0,,,0.0,,0.0,0.0
6045,Minnesota,Cook,,2003,Unspecified,Unspecified,1.0,27031,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,3638.0,0.0,0.0,,,0.0,,0.0,0.0
6046,Minnesota,Cook,,2004,Unspecified,Unspecified,1.0,27031,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,4021.0,0.0,0.0,,,0.0,,0.0,0.0
6047,Minnesota,Cook,,2005,Unspecified,Unspecified,1.0,27031,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,4481.0,0.0,0.0,,,0.0,,0.0,0.0
6048,Minnesota,Cook,,2006,Unspecified,Unspecified,1.0,27031,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,4745.0,0.0,0.0,,,0.0,,0.0,0.0
6049,Minnesota,Cook,,2007,Unspecified,Unspecified,1.0,27031,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,4760.0,0.0,0.0,,,0.0,,0.0,0.0
6050,Minnesota,Cook,,2008,Unspecified,Unspecified,1.0,27031,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,5006.0,0.0,0.0,,,0.0,,0.0,0.0
6051,Minnesota,Cook,,2009,Unspecified,Unspecified,1.0,27031,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,4018.0,0.0,0.0,,,0.0,,0.0,0.0
6052,Minnesota,Cook,,2010,Unspecified,Unspecified,1.0,27031,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,3463.0,0.0,0.0,,,0.0,,0.0,0.0
6053,Minnesota,Cook,,2011,Unspecified,Unspecified,1.0,27031,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,3613.0,0.0,0.0,,,0.0,,0.0,0.0
6054,Minnesota,Cook,,2012,Unspecified,Unspecified,1.0,27031,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,3636.0,0.0,0.0,,,0.0,,0.0,0.0
6055,Minnesota,Cook,,2013,Unspecified,Unspecified,1.0,27031,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,3157.0,0.0,0.0,,,0.0,,0.0,0.0
6056,Minnesota,Cook,,2014,Unspecified,Unspecified,1.0,27031,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,2641.0,0.0,0.0,,,0.0,,0.0,0.0
6057,Minnesota,Cook,,2015,Unspecified,Unspecified,1.0,27031,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,3096.0,0.0,0.0,,,0.0,,0.0,0.0
6058,Minnesota,Cook,,2016,Unspecified,Unspecified,1.0,27031,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,3249.0,0.0,0.0,,,0.0,,0.0,0.0
6059,Minnesota,Cook,,2017,Unspecified,Unspecified,1.0,27031,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,4175.0,0.0,0.0,,,0.0,,0.0,0.0
6060,Minnesota,Cook,,2018,Unspecified,Unspecified,1.0,27031,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,3466.0,0.0,0.0,,,0.0,,0.0,0.0
6061,Minnesota,Cook,,2019,Unspecified,Unspecified,1.0,27031,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,3606.0,0.0,0.0,,,0.0,,0.0,0.0
6062,Minnesota,Cook,,2020,Unspecified,Unspecified,1.0,27031,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,3065.0,0.0,0.0,,,0.0,,0.0,0.0
6063,Minnesota,Cook,,2021,Unspecified,Unspecified,1.0,27031,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,3188.0,0.0,0.0,,,0.0,,0.0,0.0
6064,Minnesota,Cook,,2022,Unspecified,Unspecified,1.0,27031,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,3180.0,0.0,0.0,,,0.0,,0.0,0.0
6065,Minnesota,Cook,,2000,Unspecified,Unspecified,1.0,27031,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,1210.0,0.0
6066,Minnesota,Cook,,2001,Unspecified,Unspecified,1.0,27031,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,1304.0,0.0
6067,Minnesota,Cook,,2002,Unspecified,Unspecified,1.0,27031,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,1180.0,0.0
6068,Minnesota,Cook,,2003,Unspecified,Unspecified,1.0,27031,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,1249.0,0.0
6069,Minnesota,Cook,,2004,Unspecified,Unspecified,1.0,27031,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,1334.0,0.0
6070,Minnesota,Cook,,2005,Unspecified,Unspecified,1.0,27031,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,1355.0,0.0
6071,Minnesota,Cook,,2006,Unspecified,Unspecified,1.0,27031,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,1222.0,0.0
6072,Minnesota,Cook,,2007,Unspecified,Unspecified,1.0,27031,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,1498.0,0.0
6073,Minnesota,Cook,,2008,Unspecified,Unspecified,1.0,27031,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,1129.0,0.0
6074,Minnesota,Cook,,2009,Unspecified,Unspecified,1.0,27031,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,1019.0,0.0
6075,Minnesota,Cook,,2010,Unspecified,Unspecified,1.0,27031,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,1002.0,0.0
6076,Minnesota,Cook,,2011,Unspecified,Unspecified,1.0,27031,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,1022.0,0.0
6077,Minnesota,Cook,,2012,Unspecified,Unspecified,1.0,27031,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,1103.0,0.0
6078,Minnesota,Cook,,2013,Unspecified,Unspecified,1.0,27031,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,979.0,0.0
6079,Minnesota,Cook,,2014,Unspecified,Unspecified,1.0,27031,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,1066.0,0.0
6080,Minnesota,Cook,,2015,Unspecified,Unspecified,1.0,27031,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,1015.0,0.0
6081,Minnesota,Cook,,2016,Unspecified,Unspecified,1.0,27031,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,1087.0,0.0
6082,Minnesota,Cook,,2017,Unspecified,Unspecified,1.0,27031,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,990.0,0.0
6083,Minnesota,Cook,,2018,Unspecified,Unspecified,1.0,27031,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,1034.0,0.0
6084,Minnesota,Cook,,2019,Unspecified,Unspecified,1.0,27031,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,955.0,0.0
6085,Minnesota,Cook,,2020,Unspecified,Unspecified,1.0,27031,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,810.0,0.0
6086,Minnesota,Cook,,2021,Unspecified,Unspecified,1.0,27031,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,907.0,0.0
6087,Minnesota,Cook,,2022,Unspecified,Unspecified,1.0,27031,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,844.0,0.0
6088,Minnesota,Cook,,2000,Unspecified,Unspecified,1.0,27031,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0
6089,Minnesota,Cook,,2001,Unspecified,Unspecified,1.0,27031,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0
6090,Minnesota,Cook,,2002,Unspecified,Unspecified,1.0,27031,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0
6091,Minnesota,Cook,,2003,Unspecified,Unspecified,1.0,27031,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0
6092,Minnesota,Cook,,2004,Unspecified,Unspecified,1.0,27031,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0
6093,Minnesota,Cook,,2005,Unspecified,Unspecified,1.0,27031,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0
6094,Minnesota,Cook,,2006,Unspecified,Unspecified,1.0,27031,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0
6095,Minnesota,Cook,,2007,Unspecified,Unspecified,1.0,27031,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0
6096,Minnesota,Cook,,2008,Unspecified,Unspecified,1.0,27031,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0
6097,Minnesota,Cook,,2009,Unspecified,Unspecified,1.0,27031,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0
6098,Minnesota,Cook,,2010,Unspecified,Unspecified,1.0,27031,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0
6099,Minnesota,Cook,,2011,Unspecified,Unspecified,1.0,27031,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0
6100,Minnesota,Cook,,2012,Unspecified,Unspecified,1.0,27031,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0
6101,Minnesota,Cook,,2013,Unspecified,Unspecified,1.0,27031,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0
6102,Minnesota,Cook,,2014,Unspecified,Unspecified,1.0,27031,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0
6103,Minnesota,Cook,,2015,Unspecified,Unspecified,1.0,27031,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0
6104,Minnesota,Cook,,2016,Unspecified,Unspecified,1.0,27031,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0
6105,Minnesota,Cook,,2017,Unspecified,Unspecified,1.0,27031,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0
6106,Minnesota,Cook,,2018,Unspecified,Unspecified,1.0,27031,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0
6107,Minnesota,Cook,,2019,Unspecified,Unspecified,1.0,27031,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0
6108,Minnesota,Cook,,2020,Unspecified,Unspecified,1.0,27031,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0
6109,Minnesota,Cook,,2021,Unspecified,Unspecified,1.0,27031,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0
6110,Minnesota,Cook,,2022,Unspecified,Unspecified,1.0,27031,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0
6111,Minnesota,Cottonwood,,2000,Unspecified,Unspecified,1.0,27033,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,5132.0,0.0,0.0,,,0.0,,0.0,0.0
6112,Minnesota,Cottonwood,,2001,Unspecified,Unspecified,1.0,27033,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,6456.0,0.0,0.0,,,0.0,,0.0,0.0
6113,Minnesota,Cottonwood,,2002,Unspecified,Unspecified,1.0,27033,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,6094.0,0.0,0.0,,,0.0,,0.0,0.0
6114,Minnesota,Cottonwood,,2003,Unspecified,Unspecified,1.0,27033,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,5401.0,0.0,0.0,,,0.0,,0.0,0.0
6115,Minnesota,Cottonwood,,2004,Unspecified,Unspecified,1.0,27033,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,5792.0,0.0,0.0,,,0.0,,0.0,0.0
6116,Minnesota,Cottonwood,,2005,Unspecified,Unspecified,1.0,27033,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,6213.0,0.0,0.0,,,0.0,,0.0,0.0
6117,Minnesota,Cottonwood,,2006,Unspecified,Unspecified,1.0,27033,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,5601.0,0.0,0.0,,,0.0,,0.0,0.0
6118,Minnesota,Cottonwood,,2007,Unspecified,Unspecified,1.0,27033,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,6297.0,0.0,0.0,,,0.0,,0.0,0.0
6119,Minnesota,Cottonwood,,2008,Unspecified,Unspecified,1.0,27033,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,5890.0,0.0,0.0,,,0.0,,0.0,0.0
6120,Minnesota,Cottonwood,,2009,Unspecified,Unspecified,1.0,27033,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,6044.0,0.0,0.0,,,0.0,,0.0,0.0
6121,Minnesota,Cottonwood,,2010,Unspecified,Unspecified,1.0,27033,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,7559.0,0.0,0.0,,,0.0,,0.0,0.0
6122,Minnesota,Cottonwood,,2011,Unspecified,Unspecified,1.0,27033,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,8593.0,0.0,0.0,,,0.0,,0.0,0.0
6123,Minnesota,Cottonwood,,2012,Unspecified,Unspecified,1.0,27033,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,7738.0,0.0,0.0,,,0.0,,0.0,0.0
6124,Minnesota,Cottonwood,,2013,Unspecified,Unspecified,1.0,27033,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,7915.0,0.0,0.0,,,0.0,,0.0,0.0
6125,Minnesota,Cottonwood,,2014,Unspecified,Unspecified,1.0,27033,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,8336.0,0.0,0.0,,,0.0,,0.0,0.0
6126,Minnesota,Cottonwood,,2015,Unspecified,Unspecified,1.0,27033,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,8938.0,0.0,0.0,,,0.0,,0.0,0.0
6127,Minnesota,Cottonwood,,2016,Unspecified,Unspecified,1.0,27033,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,9868.0,0.0,0.0,,,0.0,,0.0,0.0
6128,Minnesota,Cottonwood,,2017,Unspecified,Unspecified,1.0,27033,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,9739.0,0.0,0.0,,,0.0,,0.0,0.0
6129,Minnesota,Cottonwood,,2018,Unspecified,Unspecified,1.0,27033,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,9813.0,0.0,0.0,,,0.0,,0.0,0.0
6130,Minnesota,Cottonwood,,2019,Unspecified,Unspecified,1.0,27033,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,9694.0,0.0,0.0,,,0.0,,0.0,0.0
6131,Minnesota,Cottonwood,,2020,Unspecified,Unspecified,1.0,27033,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,8856.0,0.0,0.0,,,0.0,,0.0,0.0
6132,Minnesota,Cottonwood,,2021,Unspecified,Unspecified,1.0,27033,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,10191.0,0.0,0.0,,,0.0,,0.0,0.0
6133,Minnesota,Cottonwood,,2022,Unspecified,Unspecified,1.0,27033,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,10364.0,0.0,0.0,,,0.0,,0.0,0.0
6134,Minnesota,Cottonwood,,2000,Unspecified,Unspecified,1.0,27033,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,4604.0,0.0
6135,Minnesota,Cottonwood,,2001,Unspecified,Unspecified,1.0,27033,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,4902.0,0.0
6136,Minnesota,Cottonwood,,2002,Unspecified,Unspecified,1.0,27033,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,2551.0,0.0
6137,Minnesota,Cottonwood,,2003,Unspecified,Unspecified,1.0,27033,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,4005.0,0.0
6138,Minnesota,Cottonwood,,2004,Unspecified,Unspecified,1.0,27033,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,2409.0,0.0
6139,Minnesota,Cottonwood,,2005,Unspecified,Unspecified,1.0,27033,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,3728.0,0.0
6140,Minnesota,Cottonwood,,2006,Unspecified,Unspecified,1.0,27033,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,5920.0,0.0
6141,Minnesota,Cottonwood,,2007,Unspecified,Unspecified,1.0,27033,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,6289.0,0.0
6142,Minnesota,Cottonwood,,2008,Unspecified,Unspecified,1.0,27033,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,4392.0,0.0
6143,Minnesota,Cottonwood,,2009,Unspecified,Unspecified,1.0,27033,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,3682.0,0.0
6144,Minnesota,Cottonwood,,2010,Unspecified,Unspecified,1.0,27033,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,3332.0,0.0
6145,Minnesota,Cottonwood,,2011,Unspecified,Unspecified,1.0,27033,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,2934.0,0.0
6146,Minnesota,Cottonwood,,2012,Unspecified,Unspecified,1.0,27033,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,2068.0,0.0
6147,Minnesota,Cottonwood,,2013,Unspecified,Unspecified,1.0,27033,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,1662.0,0.0
6148,Minnesota,Cottonwood,,2014,Unspecified,Unspecified,1.0,27033,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,1405.0,0.0
6149,Minnesota,Cottonwood,,2015,Unspecified,Unspecified,1.0,27033,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,1383.0,0.0
6150,Minnesota,Cottonwood,,2016,Unspecified,Unspecified,1.0,27033,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,1363.0,0.0
6151,Minnesota,Cottonwood,,2017,Unspecified,Unspecified,1.0,27033,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,1525.0,0.0
6152,Minnesota,Cottonwood,,2018,Unspecified,Unspecified,1.0,27033,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,3041.0,0.0
