,Study ID,State,County,Municipality/City,State-Level,County-Level,Municipality/City-Level,Data Year,ActivityProducedBy,Point of Measurement,Data Reliability,Location,Waste Pathway Name,Waste Pathway Amount (original value),Waste Pathway Amount (original units),Waste Pathway Amount (tons),Residential Breakout (tons),Commercial Breakout (tons),Institutional Breakout (tons),Industrial Breakout (tons),C&D Breakout (tons),Other Generator Breakout (tons),Other Generator Notes,Aggregation,Recycling Includes Composting,Notes,Unnamed: 24
8366,804.0,Minnesota,Mille lacs,,N,Y,N,2021,Unspecified,Unspecified,1.0,27095,Total Recycling,4864,tons,4864,NR,NR,NR,NR,NR,NR,,N,,,
8367,804.0,Minnesota,Mille lacs,,N,Y,N,2022,Unspecified,Unspecified,1.0,27095,Total Recycling,1529,tons,1529,NR,NR,NR,NR,NR,NR,,N,,,
8368,804.0,Minnesota,Mille lacs,,N,Y,N,2000,Unspecified,Unspecified,1.0,27095,WTE,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8369,804.0,Minnesota,Mille lacs,,N,Y,N,2001,Unspecified,Unspecified,1.0,27095,WTE,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8370,804.0,Minnesota,Mille lacs,,N,Y,N,2002,Unspecified,Unspecified,1.0,27095,WTE,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8371,804.0,Minnesota,Mille lacs,,N,Y,N,2003,Unspecified,Unspecified,1.0,27095,WTE,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8372,804.0,Minnesota,Mille lacs,,N,Y,N,2004,Unspecified,Unspecified,1.0,27095,WTE,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8373,804.0,Minnesota,Mille lacs,,N,Y,N,2005,Unspecified,Unspecified,1.0,27095,WTE,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8374,804.0,Minnesota,Mille lacs,,N,Y,N,2006,Unspecified,Unspecified,1.0,27095,WTE,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8375,804.0,Minnesota,Mille lacs,,N,Y,N,2007,Unspecified,Unspecified,1.0,27095,WTE,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8376,804.0,Minnesota,Mille lacs,,N,Y,N,2008,Unspecified,Unspecified,1.0,27095,WTE,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8377,804.0,Minnesota,Mille lacs,,N,Y,N,2009,Unspecified,Unspecified,1.0,27095,WTE,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8378,804.0,Minnesota,Mille lacs,,N,Y,N,2010,Unspecified,Unspecified,1.0,27095,WTE,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8379,804.0,Minnesota,Mille lacs,,N,Y,N,2011,Unspecified,Unspecified,1.0,27095,WTE,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8380,804.0,Minnesota,Mille lacs,,N,Y,N,2012,Unspecified,Unspecified,1.0,27095,WTE,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8381,804.0,Minnesota,Mille lacs,,N,Y,N,2013,Unspecified,Unspecified,1.0,27095,WTE,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8382,804.0,Minnesota,Mille lacs,,N,Y,N,2014,Unspecified,Unspecified,1.0,27095,WTE,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8383,804.0,Minnesota,Mille lacs,,N,Y,N,2015,Unspecified,Unspecified,1.0,27095,WTE,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8384,804.0,Minnesota,Mille lacs,,N,Y,N,2016,Unspecified,Unspecified,1.0,27095,WTE,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8385,804.0,Minnesota,Mille lacs,,N,Y,N,2017,Unspecified,Unspecified,1.0,27095,WTE,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8386,804.0,Minnesota,Mille lacs,,N,Y,N,2018,Unspecified,Unspecified,1.0,27095,WTE,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8387,804.0,Minnesota,Mille lacs,,N,Y,N,2019,Unspecified,Unspecified,1.0,27095,WTE,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8388,804.0,Minnesota,Mille lacs,,N,Y,N,2020,Unspecified,Unspecified,1.0,27095,WTE,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8389,804.0,Minnesota,Mille lacs,,N,Y,N,2021,Unspecified,Unspecified,1.0,27095,WTE,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8390,804.0,Minnesota,Mille lacs,,N,Y,N,2022,Unspecified,Unspecified,1.0,27095,WTE,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8391,804.0,Minnesota,Mille lacs,,N,Y,N,2000,Unspecified,Unspecified,1.0,27095,Compost,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8392,804.0,Minnesota,Mille lacs,,N,Y,N,2001,Unspecified,Unspecified,1.0,27095,Compost,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8393,804.0,Minnesota,Mille lacs,,N,Y,N,2002,Unspecified,Unspecified,1.0,27095,Compost,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8394,804.0,Minnesota,Mille lacs,,N,Y,N,2003,Unspecified,Unspecified,1.0,27095,Compost,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8395,804.0,Minnesota,Mille lacs,,N,Y,N,2004,Unspecified,Unspecified,1.0,27095,Compost,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8396,804.0,Minnesota,Mille lacs,,N,Y,N,2005,Unspecified,Unspecified,1.0,27095,Compost,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8397,804.0,Minnesota,Mille lacs,,N,Y,N,2006,Unspecified,Unspecified,1.0,27095,Compost,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8398,804.0,Minnesota,Mille lacs,,N,Y,N,2007,Unspecified,Unspecified,1.0,27095,Compost,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8399,804.0,Minnesota,Mille lacs,,N,Y,N,2008,Unspecified,Unspecified,1.0,27095,Compost,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8400,804.0,Minnesota,Mille lacs,,N,Y,N,2009,Unspecified,Unspecified,1.0,27095,Compost,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8401,804.0,Minnesota,Mille lacs,,N,Y,N,2010,Unspecified,Unspecified,1.0,27095,Compost,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8402,804.0,Minnesota,Mille lacs,,N,Y,N,2011,Unspecified,Unspecified,1.0,27095,Compost,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8403,804.0,Minnesota,Mille lacs,,N,Y,N,2012,Unspecified,Unspecified,1.0,27095,Compost,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8404,804.0,Minnesota,Mille lacs,,N,Y,N,2013,Unspecified,Unspecified,1.0,27095,Compost,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8405,804.0,Minnesota,Mille lacs,,N,Y,N,2014,Unspecified,Unspecified,1.0,27095,Compost,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8406,804.0,Minnesota,Mille lacs,,N,Y,N,2015,Unspecified,Unspecified,1.0,27095,Compost,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8407,804.0,Minnesota,Mille lacs,,N,Y,N,2016,Unspecified,Unspecified,1.0,27095,Compost,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8408,804.0,Minnesota,Mille lacs,,N,Y,N,2017,Unspecified,Unspecified,1.0,27095,Compost,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8409,804.0,Minnesota,Mille lacs,,N,Y,N,2018,Unspecified,Unspecified,1.0,27095,Compost,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8410,804.0,Minnesota,Mille lacs,,N,Y,N,2019,Unspecified,Unspecified,1.0,27095,Compost,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8411,804.0,Minnesota,Mille lacs,,N,Y,N,2020,Unspecified,Unspecified,1.0,27095,Compost,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8412,804.0,Minnesota,Mille lacs,,N,Y,N,2021,Unspecified,Unspecified,1.0,27095,Compost,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8413,804.0,Minnesota,Mille lacs,,N,Y,N,2022,Unspecified,Unspecified,1.0,27095,Compost,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8414,804.0,Minnesota,Morrison,,N,Y,N,2000,Unspecified,Unspecified,1.0,27097,Landfill,18954,tons,18954,NR,NR,NR,NR,NR,NR,,N,,,
8415,804.0,Minnesota,Morrison,,N,Y,N,2001,Unspecified,Unspecified,1.0,27097,Landfill,20256,tons,20256,NR,NR,NR,NR,NR,NR,,N,,,
8416,804.0,Minnesota,Morrison,,N,Y,N,2002,Unspecified,Unspecified,1.0,27097,Landfill,12315,tons,12315,NR,NR,NR,NR,NR,NR,,N,,,
8417,804.0,Minnesota,Morrison,,N,Y,N,2003,Unspecified,Unspecified,1.0,27097,Landfill,14280,tons,14280,NR,NR,NR,NR,NR,NR,,N,,,
8418,804.0,Minnesota,Morrison,,N,Y,N,2004,Unspecified,Unspecified,1.0,27097,Landfill,15886,tons,15886,NR,NR,NR,NR,NR,NR,,N,,,
8419,804.0,Minnesota,Morrison,,N,Y,N,2005,Unspecified,Unspecified,1.0,27097,Landfill,12683,tons,12683,NR,NR,NR,NR,NR,NR,,N,,,
8420,804.0,Minnesota,Morrison,,N,Y,N,2006,Unspecified,Unspecified,1.0,27097,Landfill,13169,tons,13169,NR,NR,NR,NR,NR,NR,,N,,,
8421,804.0,Minnesota,Morrison,,N,Y,N,2007,Unspecified,Unspecified,1.0,27097,Landfill,13213,tons,13213,NR,NR,NR,NR,NR,NR,,N,,,
8422,804.0,Minnesota,Morrison,,N,Y,N,2008,Unspecified,Unspecified,1.0,27097,Landfill,10846,tons,10846,NR,NR,NR,NR,NR,NR,,N,,,
8423,804.0,Minnesota,Morrison,,N,Y,N,2009,Unspecified,Unspecified,1.0,27097,Landfill,12490,tons,12490,NR,NR,NR,NR,NR,NR,,N,,,
8424,804.0,Minnesota,Morrison,,N,Y,N,2010,Unspecified,Unspecified,1.0,27097,Landfill,13352,tons,13352,NR,NR,NR,NR,NR,NR,,N,,,
8425,804.0,Minnesota,Morrison,,N,Y,N,2011,Unspecified,Unspecified,1.0,27097,Landfill,12853,tons,12853,NR,NR,NR,NR,NR,NR,,N,,,
8426,804.0,Minnesota,Morrison,,N,Y,N,2012,Unspecified,Unspecified,1.0,27097,Landfill,12238,tons,12238,NR,NR,NR,NR,NR,NR,,N,,,
8427,804.0,Minnesota,Morrison,,N,Y,N,2013,Unspecified,Unspecified,1.0,27097,Landfill,12339,tons,12339,NR,NR,NR,NR,NR,NR,,N,,,
8428,804.0,Minnesota,Morrison,,N,Y,N,2014,Unspecified,Unspecified,1.0,27097,Landfill,11599,tons,11599,NR,NR,NR,NR,NR,NR,,N,,,
8429,804.0,Minnesota,Morrison,,N,Y,N,2015,Unspecified,Unspecified,1.0,27097,Landfill,11770,tons,11770,NR,NR,NR,NR,NR,NR,,N,,,
8430,804.0,Minnesota,Morrison,,N,Y,N,2016,Unspecified,Unspecified,1.0,27097,Landfill,11252,tons,11252,NR,NR,NR,NR,NR,NR,,N,,,
8431,804.0,Minnesota,Morrison,,N,Y,N,2017,Unspecified,Unspecified,1.0,27097,Landfill,12539,tons,12539,NR,NR,NR,NR,NR,NR,,N,,,
8432,804.0,Minnesota,Morrison,,N,Y,N,2018,Unspecified,Unspecified,1.0,27097,Landfill,22255,tons,22255,NR,NR,NR,NR,NR,NR,,N,,,
8433,804.0,Minnesota,Morrison,,N,Y,N,2019,Unspecified,Unspecified,1.0,27097,Landfill,24585,tons,24585,NR,NR,NR,NR,NR,NR,,N,,,
8434,804.0,Minnesota,Morrison,,N,Y,N,2020,Unspecified,Unspecified,1.0,27097,Landfill,24008,tons,24008,NR,NR,NR,NR,NR,NR,,N,,,
8435,804.0,Minnesota,Morrison,,N,Y,N,2021,Unspecified,Unspecified,1.0,27097,Landfill,24705,tons,24705,NR,NR,NR,NR,NR,NR,,N,,,
8436,804.0,Minnesota,Morrison,,N,Y,N,2022,Unspecified,Unspecified,1.0,27097,Landfill,23478,tons,23478,NR,NR,NR,NR,NR,NR,,N,,,
8437,804.0,Minnesota,Morrison,,N,Y,N,2000,Unspecified,Unspecified,1.0,27097,Total Recycling,19529,tons,19529,NR,NR,NR,NR,NR,NR,,N,,,
8438,804.0,Minnesota,Morrison,,N,Y,N,2001,Unspecified,Unspecified,1.0,27097,Total Recycling,14977,tons,14977,NR,NR,NR,NR,NR,NR,,N,,,
8439,804.0,Minnesota,Morrison,,N,Y,N,2002,Unspecified,Unspecified,1.0,27097,Total Recycling,9698,tons,9698,NR,NR,NR,NR,NR,NR,,N,,,
8440,804.0,Minnesota,Morrison,,N,Y,N,2003,Unspecified,Unspecified,1.0,27097,Total Recycling,8365,tons,8365,NR,NR,NR,NR,NR,NR,,N,,,
8441,804.0,Minnesota,Morrison,,N,Y,N,2004,Unspecified,Unspecified,1.0,27097,Total Recycling,8986,tons,8986,NR,NR,NR,NR,NR,NR,,N,,,
8442,804.0,Minnesota,Morrison,,N,Y,N,2005,Unspecified,Unspecified,1.0,27097,Total Recycling,10391,tons,10391,NR,NR,NR,NR,NR,NR,,N,,,
8443,804.0,Minnesota,Morrison,,N,Y,N,2006,Unspecified,Unspecified,1.0,27097,Total Recycling,11235,tons,11235,NR,NR,NR,NR,NR,NR,,N,,,
8444,804.0,Minnesota,Morrison,,N,Y,N,2007,Unspecified,Unspecified,1.0,27097,Total Recycling,13178,tons,13178,NR,NR,NR,NR,NR,NR,,N,,,
8445,804.0,Minnesota,Morrison,,N,Y,N,2008,Unspecified,Unspecified,1.0,27097,Total Recycling,11943,tons,11943,NR,NR,NR,NR,NR,NR,,N,,,
8446,804.0,Minnesota,Morrison,,N,Y,N,2009,Unspecified,Unspecified,1.0,27097,Total Recycling,15259,tons,15259,NR,NR,NR,NR,NR,NR,,N,,,
8447,804.0,Minnesota,Morrison,,N,Y,N,2010,Unspecified,Unspecified,1.0,27097,Total Recycling,15497,tons,15497,NR,NR,NR,NR,NR,NR,,N,,,
8448,804.0,Minnesota,Morrison,,N,Y,N,2011,Unspecified,Unspecified,1.0,27097,Total Recycling,14495,tons,14495,NR,NR,NR,NR,NR,NR,,N,,,
8449,804.0,Minnesota,Morrison,,N,Y,N,2012,Unspecified,Unspecified,1.0,27097,Total Recycling,17614,tons,17614,NR,NR,NR,NR,NR,NR,,N,,,
8450,804.0,Minnesota,Morrison,,N,Y,N,2013,Unspecified,Unspecified,1.0,27097,Total Recycling,9143,tons,9143,NR,NR,NR,NR,NR,NR,,N,,,
8451,804.0,Minnesota,Morrison,,N,Y,N,2014,Unspecified,Unspecified,1.0,27097,Total Recycling,13816,tons,13816,NR,NR,NR,NR,NR,NR,,N,,,
8452,804.0,Minnesota,Morrison,,N,Y,N,2015,Unspecified,Unspecified,1.0,27097,Total Recycling,22356,tons,22356,NR,NR,NR,NR,NR,NR,,N,,,
8453,804.0,Minnesota,Morrison,,N,Y,N,2016,Unspecified,Unspecified,1.0,27097,Total Recycling,14657,tons,14657,NR,NR,NR,NR,NR,NR,,N,,,
8454,804.0,Minnesota,Morrison,,N,Y,N,2017,Unspecified,Unspecified,1.0,27097,Total Recycling,14694,tons,14694,NR,NR,NR,NR,NR,NR,,N,,,
8455,804.0,Minnesota,Morrison,,N,Y,N,2018,Unspecified,Unspecified,1.0,27097,Total Recycling,13390,tons,13390,NR,NR,NR,NR,NR,NR,,N,,,
8456,804.0,Minnesota,Morrison,,N,Y,N,2019,Unspecified,Unspecified,1.0,27097,Total Recycling,13386,tons,13386,NR,NR,NR,NR,NR,NR,,N,,,
8457,804.0,Minnesota,Morrison,,N,Y,N,2020,Unspecified,Unspecified,1.0,27097,Total Recycling,12769,tons,12769,NR,NR,NR,NR,NR,NR,,N,,,
8458,804.0,Minnesota,Morrison,,N,Y,N,2021,Unspecified,Unspecified,1.0,27097,Total Recycling,12938,tons,12938,NR,NR,NR,NR,NR,NR,,N,,,
8459,804.0,Minnesota,Morrison,,N,Y,N,2022,Unspecified,Unspecified,1.0,27097,Total Recycling,13084,tons,13084,NR,NR,NR,NR,NR,NR,,N,,,
8460,804.0,Minnesota,Morrison,,N,Y,N,2000,Unspecified,Unspecified,1.0,27097,WTE,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8461,804.0,Minnesota,Morrison,,N,Y,N,2001,Unspecified,Unspecified,1.0,27097,WTE,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8462,804.0,Minnesota,Morrison,,N,Y,N,2002,Unspecified,Unspecified,1.0,27097,WTE,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8463,804.0,Minnesota,Morrison,,N,Y,N,2003,Unspecified,Unspecified,1.0,27097,WTE,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8464,804.0,Minnesota,Morrison,,N,Y,N,2004,Unspecified,Unspecified,1.0,27097,WTE,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8465,804.0,Minnesota,Morrison,,N,Y,N,2005,Unspecified,Unspecified,1.0,27097,WTE,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8466,804.0,Minnesota,Morrison,,N,Y,N,2006,Unspecified,Unspecified,1.0,27097,WTE,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8467,804.0,Minnesota,Morrison,,N,Y,N,2007,Unspecified,Unspecified,1.0,27097,WTE,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8468,804.0,Minnesota,Morrison,,N,Y,N,2008,Unspecified,Unspecified,1.0,27097,WTE,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8469,804.0,Minnesota,Morrison,,N,Y,N,2009,Unspecified,Unspecified,1.0,27097,WTE,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8470,804.0,Minnesota,Morrison,,N,Y,N,2010,Unspecified,Unspecified,1.0,27097,WTE,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8471,804.0,Minnesota,Morrison,,N,Y,N,2011,Unspecified,Unspecified,1.0,27097,WTE,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8472,804.0,Minnesota,Morrison,,N,Y,N,2012,Unspecified,Unspecified,1.0,27097,WTE,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8473,804.0,Minnesota,Morrison,,N,Y,N,2013,Unspecified,Unspecified,1.0,27097,WTE,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8474,804.0,Minnesota,Morrison,,N,Y,N,2014,Unspecified,Unspecified,1.0,27097,WTE,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8475,804.0,Minnesota,Morrison,,N,Y,N,2015,Unspecified,Unspecified,1.0,27097,WTE,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8476,804.0,Minnesota,Morrison,,N,Y,N,2016,Unspecified,Unspecified,1.0,27097,WTE,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8477,804.0,Minnesota,Morrison,,N,Y,N,2017,Unspecified,Unspecified,1.0,27097,WTE,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8478,804.0,Minnesota,Morrison,,N,Y,N,2018,Unspecified,Unspecified,1.0,27097,WTE,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8479,804.0,Minnesota,Morrison,,N,Y,N,2019,Unspecified,Unspecified,1.0,27097,WTE,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8480,804.0,Minnesota,Morrison,,N,Y,N,2020,Unspecified,Unspecified,1.0,27097,WTE,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8481,804.0,Minnesota,Morrison,,N,Y,N,2021,Unspecified,Unspecified,1.0,27097,WTE,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8482,804.0,Minnesota,Morrison,,N,Y,N,2022,Unspecified,Unspecified,1.0,27097,WTE,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8483,804.0,Minnesota,Morrison,,N,Y,N,2000,Unspecified,Unspecified,1.0,27097,Compost,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8484,804.0,Minnesota,Morrison,,N,Y,N,2001,Unspecified,Unspecified,1.0,27097,Compost,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8485,804.0,Minnesota,Morrison,,N,Y,N,2002,Unspecified,Unspecified,1.0,27097,Compost,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8486,804.0,Minnesota,Morrison,,N,Y,N,2003,Unspecified,Unspecified,1.0,27097,Compost,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8487,804.0,Minnesota,Morrison,,N,Y,N,2004,Unspecified,Unspecified,1.0,27097,Compost,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8488,804.0,Minnesota,Morrison,,N,Y,N,2005,Unspecified,Unspecified,1.0,27097,Compost,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8489,804.0,Minnesota,Morrison,,N,Y,N,2006,Unspecified,Unspecified,1.0,27097,Compost,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8490,804.0,Minnesota,Morrison,,N,Y,N,2007,Unspecified,Unspecified,1.0,27097,Compost,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8491,804.0,Minnesota,Morrison,,N,Y,N,2008,Unspecified,Unspecified,1.0,27097,Compost,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8492,804.0,Minnesota,Morrison,,N,Y,N,2009,Unspecified,Unspecified,1.0,27097,Compost,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8493,804.0,Minnesota,Morrison,,N,Y,N,2010,Unspecified,Unspecified,1.0,27097,Compost,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8494,804.0,Minnesota,Morrison,,N,Y,N,2011,Unspecified,Unspecified,1.0,27097,Compost,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8495,804.0,Minnesota,Morrison,,N,Y,N,2012,Unspecified,Unspecified,1.0,27097,Compost,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8496,804.0,Minnesota,Morrison,,N,Y,N,2013,Unspecified,Unspecified,1.0,27097,Compost,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8497,804.0,Minnesota,Morrison,,N,Y,N,2014,Unspecified,Unspecified,1.0,27097,Compost,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8498,804.0,Minnesota,Morrison,,N,Y,N,2015,Unspecified,Unspecified,1.0,27097,Compost,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8499,804.0,Minnesota,Morrison,,N,Y,N,2016,Unspecified,Unspecified,1.0,27097,Compost,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8500,804.0,Minnesota,Morrison,,N,Y,N,2017,Unspecified,Unspecified,1.0,27097,Compost,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8501,804.0,Minnesota,Morrison,,N,Y,N,2018,Unspecified,Unspecified,1.0,27097,Compost,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8502,804.0,Minnesota,Morrison,,N,Y,N,2019,Unspecified,Unspecified,1.0,27097,Compost,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8503,804.0,Minnesota,Morrison,,N,Y,N,2020,Unspecified,Unspecified,1.0,27097,Compost,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8504,804.0,Minnesota,Morrison,,N,Y,N,2021,Unspecified,Unspecified,1.0,27097,Compost,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8505,804.0,Minnesota,Morrison,,N,Y,N,2022,Unspecified,Unspecified,1.0,27097,Compost,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8506,804.0,Minnesota,Mower,,N,Y,N,2000,Unspecified,Unspecified,1.0,27099,Landfill,24315,tons,24315,NR,NR,NR,NR,NR,NR,,N,,,
8507,804.0,Minnesota,Mower,,N,Y,N,2001,Unspecified,Unspecified,1.0,27099,Landfill,26258,tons,26258,NR,NR,NR,NR,NR,NR,,N,,,
8508,804.0,Minnesota,Mower,,N,Y,N,2002,Unspecified,Unspecified,1.0,27099,Landfill,25351,tons,25351,NR,NR,NR,NR,NR,NR,,N,,,
8509,804.0,Minnesota,Mower,,N,Y,N,2003,Unspecified,Unspecified,1.0,27099,Landfill,26869,tons,26869,NR,NR,NR,NR,NR,NR,,N,,,
8510,804.0,Minnesota,Mower,,N,Y,N,2004,Unspecified,Unspecified,1.0,27099,Landfill,28205,tons,28205,NR,NR,NR,NR,NR,NR,,N,,,
8511,804.0,Minnesota,Mower,,N,Y,N,2005,Unspecified,Unspecified,1.0,27099,Landfill,26896,tons,26896,NR,NR,NR,NR,NR,NR,,N,,,
8512,804.0,Minnesota,Mower,,N,Y,N,2006,Unspecified,Unspecified,1.0,27099,Landfill,26078,tons,26078,NR,NR,NR,NR,NR,NR,,N,,,
8513,804.0,Minnesota,Mower,,N,Y,N,2007,Unspecified,Unspecified,1.0,27099,Landfill,28234,tons,28234,NR,NR,NR,NR,NR,NR,,N,,,
8514,804.0,Minnesota,Mower,,N,Y,N,2008,Unspecified,Unspecified,1.0,27099,Landfill,25381,tons,25381,NR,NR,NR,NR,NR,NR,,N,,,
8515,804.0,Minnesota,Mower,,N,Y,N,2009,Unspecified,Unspecified,1.0,27099,Landfill,28682,tons,28682,NR,NR,NR,NR,NR,NR,,N,,,
8516,804.0,Minnesota,Mower,,N,Y,N,2010,Unspecified,Unspecified,1.0,27099,Landfill,25058,tons,25058,NR,NR,NR,NR,NR,NR,,N,,,
8517,804.0,Minnesota,Mower,,N,Y,N,2011,Unspecified,Unspecified,1.0,27099,Landfill,20332,tons,20332,NR,NR,NR,NR,NR,NR,,N,,,
8518,804.0,Minnesota,Mower,,N,Y,N,2012,Unspecified,Unspecified,1.0,27099,Landfill,19640,tons,19640,NR,NR,NR,NR,NR,NR,,N,,,
8519,804.0,Minnesota,Mower,,N,Y,N,2013,Unspecified,Unspecified,1.0,27099,Landfill,20862,tons,20862,NR,NR,NR,NR,NR,NR,,N,,,
8520,804.0,Minnesota,Mower,,N,Y,N,2014,Unspecified,Unspecified,1.0,27099,Landfill,17883,tons,17883,NR,NR,NR,NR,NR,NR,,N,,,
8521,804.0,Minnesota,Mower,,N,Y,N,2015,Unspecified,Unspecified,1.0,27099,Landfill,15828,tons,15828,NR,NR,NR,NR,NR,NR,,N,,,
8522,804.0,Minnesota,Mower,,N,Y,N,2016,Unspecified,Unspecified,1.0,27099,Landfill,6240,tons,6240,NR,NR,NR,NR,NR,NR,,N,,,
8523,804.0,Minnesota,Mower,,N,Y,N,2017,Unspecified,Unspecified,1.0,27099,Landfill,20568,tons,20568,NR,NR,NR,NR,NR,NR,,N,,,
8524,804.0,Minnesota,Mower,,N,Y,N,2018,Unspecified,Unspecified,1.0,27099,Landfill,16895,tons,16895,NR,NR,NR,NR,NR,NR,,N,,,
8525,804.0,Minnesota,Mower,,N,Y,N,2019,Unspecified,Unspecified,1.0,27099,Landfill,15423,tons,15423,NR,NR,NR,NR,NR,NR,,N,,,
8526,804.0,Minnesota,Mower,,N,Y,N,2020,Unspecified,Unspecified,1.0,27099,Landfill,21032,tons,21032,NR,NR,NR,NR,NR,NR,,N,,,
